country_code,_region,road_class_norm,sss_band,sss,n_segments,speed_limit,speed_85th,pct_over_limit,nilsson_fatal_ratio,est_lives_saved,lives_saved_lower,lives_saved_upper,recommended_limit,limit_change_needed,credibility_class,change_effort,land_use,corridor_label,area_km2,priority_rank,corridor_id
TH,76,secondary,High Risk,56.043209360765545,19,81.05263157894737,69.89473684210526,0.15190077742681596,7.965941759999999,0.0072,0.0035,0.0143,52.5,21.25,Under-Speed,Investigate road condition,urban,TH | 76 | secondary,0.0,117,117
TH,61,secondary,High Risk,55.0,9,84.44444444444444,83.83333333333333,0.16825986856795538,18.360368009999995,0.0070999999999999995,0.0036999999999999997,0.0147,50.0,33.75,Credible,Major (>20 km/h),urban,TH | 61 | secondary,0.0,118,118
TH,96,secondary,Critical,70.6415912,4,30.0,75.875,1.0,6.024297530864198,0.007,0.0035,0.0141,57.5,-27.5,Non-Credible,No change needed,rural,TH | 96 | secondary,0.0,119,119
TH,92,primary,Critical,77.86765707215908,4,75.0,99.25,0.710695836176013,24.289126560000007,0.007,0.0036,0.014,50.0,25.0,Non-Credible,Major (>20 km/h),urban,TH | 92 | primary,0.0,120,120
TH,42,primary,Critical,76.89900856363636,7,63.57142857142857,90.14285714285714,0.7355782818771143,17.31891456,0.0062,0.0032,0.0127,50.0,13.571428571428571,Non-Credible,Major (>20 km/h),urban,TH | 42 | primary,0.0,121,121
TH,71,secondary,Critical,78.83689166666667,3,60.0,93.33333333333333,0.7822229804336934,17.31891456,0.0062,0.0029999999999999996,0.0124,50.0,10.0,Non-Credible,No change needed,urban,TH | 71 | secondary,0.0,122,122
TH,62,primary,Critical,83.3227687909091,3,83.33333333333333,107.66666666666667,0.7083339658869505,23.425600000000006,0.006,0.003,0.012,50.0,33.333333333333336,Non-Credible,Major (>20 km/h),urban,TH | 62 | primary,0.0,123,123
TH,80,trunk,High Risk,55.2600006060606,3,80.0,100.33333333333333,0.6388887808377265,8.029351929012346,0.0057,0.0028,0.0114,60.0,20.0,Low Credibility,Moderate (11-20 km/h),urban,TH | 80 | trunk,0.0,124,124
TH,93,secondary,High Risk,55.0,10,85.0,67.9,0.01750006807599096,6.887475360000002,0.0052,0.0026,0.0105,50.0,36.666666666666664,Under-Speed,Investigate road condition,urban,TH | 93 | secondary,0.0,125,125
TH,15,primary,Critical,69.72549416969696,3,60.0,81.33333333333333,0.6750003958079596,16.64966416,0.0051,0.0026,0.0103,50.0,10.0,Non-Credible,Major (>20 km/h),urban,TH | 15 | primary,0.0,126,126
TH,81,secondary,Critical,78.21386373333333,3,33.333333333333336,62.0,0.9333331605787968,2.5204737600000002,0.005,0.0025,0.01,53.333333333333336,-20.0,Non-Credible,No change needed,urban,TH | 81 | secondary,0.0,127,127
TH,95,secondary,High Risk,55.0,11,86.36363636363636,60.63636363636363,0.01212314601099696,7.965941759999999,0.0048000000000000004,0.0024000000000000002,0.009600000000000001,50.0,40.0,Under-Speed,Investigate road condition,urban,TH | 95 | secondary,0.0,128,128
TH,15,secondary,High Risk,55.0,5,84.0,79.03333333200001,0.1516249726394301,10.4976,0.0047,0.0024,0.0094,50.0,32.5,Credible,Major (>20 km/h),urban,TH | 15 | secondary,0.0,129,129
TH,66,secondary,High Risk,55.0,19,83.15789473684211,72.3157894736842,0.09312954313346358,12.491983359999997,0.0045000000000000005,0.0021,0.0088,50.0,32.0,Credible,Major (>20 km/h),urban,TH | 66 | secondary,0.0,130,130
TH,77,secondary,Critical,77.59193191515152,6,35.0,84.16666666666667,0.9466142290599983,13.589544959999998,0.0043,0.002,0.0085,53.333333333333336,-18.333333333333332,Non-Credible,No change needed,urban,TH | 77 | secondary,0.0,131,131
TH,43,primary,High Risk,58.21598697272726,3,80.0,98.66666666666667,0.5583334023114225,16.0,0.0041,0.0021,0.0081,50.0,30.0,Low Credibility,Major (>20 km/h),urban,TH | 43 | primary,0.0,132,132
TH,64,primary,Critical,84.54202674545454,6,77.66666666666667,106.0,0.6749329427639531,33.1776,0.0040999999999999995,0.002,0.0081,50.0,27.666666666666668,Non-Credible,Major (>20 km/h),urban,TH | 64 | primary,0.0,133,133
TH,18,secondary,High Risk,55.0,5,86.0,84.3,0.13004750157151368,13.589544959999998,0.004,0.002,0.0078,50.0,36.0,Credible,Major (>20 km/h),urban,TH | 18 | secondary,0.0,134,134
TH,47,secondary,High Risk,55.0,14,84.64285714285714,69.21428571428571,0.058573366505329724,13.032099999999998,0.0037,0.0018,0.0075,50.0,36.25,Under-Speed,Investigate road condition,urban,TH | 47 | secondary,0.0,135,135
TH,55,secondary,High Risk,55.0,32,83.4375,68.0703125,0.03718783948278587,10.4976,0.0036,0.0017000000000000001,0.006999999999999999,50.0,31.25,Under-Speed,Investigate road condition,urban,TH | 55 | secondary,0.0,136,136
TH,35,secondary,High Risk,55.0,7,87.14285714285714,79.14285714285714,0.099288877841107,17.31891456,0.0032,0.0016,0.006500000000000001,50.0,40.0,Credible,Major (>20 km/h),urban,TH | 35 | secondary,0.0,137,137
TH,42,secondary,High Risk,55.0,30,87.66666666666667,68.55833333333334,0.031046232677536967,11.462287360000001,0.0031999999999999997,0.0015999999999999999,0.0068,50.0,37.0,Under-Speed,Investigate road condition,urban,TH | 42 | secondary,0.0,138,138
TH,63,primary,Critical,78.05680401818182,3,60.0,84.0,0.7027767277543103,8.352099999999998,0.003,0.0014,0.0057,50.0,10.0,Non-Credible,Minor (<=10 km/h),urban,TH | 63 | primary,0.0,139,139
TH,63,secondary,Critical,84.0,10,30.0,79.4,0.9707499454157815,13.032099999999998,0.0029,0.0011,0.0051,50.0,-20.0,Non-Credible,No change needed,urban,TH | 63 | secondary,0.0,140,140
TH,94,secondary,High Risk,55.0,25,84.4,60.4,0.0292541676474937,10.4976,0.0028,0.0012000000000000001,0.0053,50.0,38.75,Under-Speed,Investigate road condition,urban,TH | 94 | secondary,0.0,141,141
TH,33,secondary,High Risk,55.0,10,84.0,64.95,0.1154902943410352,14.757890559999998,0.0027,0.0015,0.0055,50.0,34.0,Under-Speed,Investigate road condition,urban,TH | 33 | secondary,0.0,142,142
TH,33,primary,Critical,74.7673222,3,50.0,99.33333333333333,1.0,17.31891456,0.0027,0.0014,0.0053,50.0,0.0,Non-Credible,No change needed,urban,TH | 33 | primary,0.0,143,143
MH,rural_primary,primary,Moderate,51.54425622721535,5,20.0,58.40714285714286,0.06556305346122389,1.5317929931640628,0.0026,0.0012000000000000001,0.005,54.0,-34.0,Non-Credible,No change needed,rural,MH | rural_primary | primary,0.0,144,144
TH,96,secondary,High Risk,55.414303464898985,12,85.0,72.04166666666667,0.13683052191853723,18.360368009999995,0.0026,0.0013,0.0053,52.0,36.0,Under-Speed,Investigate road condition,urban,TH | 96 | secondary,0.0,145,145
TH,11,secondary,Critical,79.19971325757577,3,36.666666666666664,62.333333333333336,0.8194443334860857,3.626739359999999,0.0026,0.0013,0.0052,50.0,-13.333333333333334,Non-Credible,No change needed,urban,TH | 11 | secondary,0.0,146,146
TH,76,secondary,Critical,76.33709284363636,5,44.0,80.8,0.775553272228621,12.491983359999997,0.0024000000000000002,0.0012000000000000001,0.0049,54.0,-10.0,Non-Credible,No change needed,urban,TH | 76 | secondary,0.0,147,147
TH,86,primary,Critical,81.43398886666667,3,50.0,90.83333333333333,0.8333333360939363,15.06138481,0.0023,0.001,0.0045,50.0,0.0,Non-Credible,Minor (<=10 km/h),urban,TH | 86 | primary,0.0,148,148
TH,92,secondary,High Risk,55.0,27,84.07407407407408,67.51851851851852,0.04024323726581677,8.75213056,0.0023,0.001,0.0043,50.0,33.75,Under-Speed,Investigate road condition,urban,TH | 92 | secondary,0.0,149,149
TH,38,secondary,High Risk,55.0,5,86.0,71.4,0.07403484431276104,13.032099999999998,0.0022,0.0011,0.0044,50.0,40.0,Credible,Major (>20 km/h),urban,TH | 38 | secondary,0.0,150,150
TH,37,secondary,High Risk,55.0,9,80.0,73.33333333333333,0.061482493897542206,7.233948159999998,0.002,0.0008,0.0038,50.0,30.0,Credible,Major (>20 km/h),urban,TH | 37 | secondary,0.0,151,151
TH,19,secondary,Critical,81.36545454545454,3,30.0,65.66666666666667,0.837776846926095,6.887475360000002,0.0017000000000000001,0.0009,0.0035,50.0,-20.0,Non-Credible,No change needed,urban,TH | 19 | secondary,0.0,152,152
TH,64,primary,Moderate,51.05251592992425,4,80.0,104.5,0.6999993928881718,9.37890625,0.0017,0.0007,0.0031,60.0,20.0,Non-Credible,Moderate (11-20 km/h),rural,TH | 64 | primary,0.0,153,153
MH,rural_secondary,secondary,High Risk,56.03589739460019,15,51.333333333333336,72.27777777777779,0.7167571852117878,2.8561000000000005,0.0016,0.0005,0.0032,58.0,-6.666666666666667,Non-Credible,No change needed,rural,MH | rural_secondary | secondary,0.0,154,154
TH,17,secondary,Critical,80.0,3,50.0,94.33333333333333,0.9666664081364625,14.164684959999999,0.0014,0.0007,0.0029,50.0,0.0,Non-Credible,No change needed,urban,TH | 17 | secondary,0.0,155,155
TH,82,secondary,High Risk,55.0,5,80.0,68.2,0.08090046984921014,8.75213056,0.0013000000000000002,0.0006000000000000001,0.0027,50.0,30.0,Under-Speed,Investigate road condition,urban,TH | 82 | secondary,0.0,156,156
TH,49,secondary,High Risk,56.774808762878784,4,77.5,93.5,0.4937490775918959,13.589544959999998,0.0012,0.0006,0.0022,55.0,22.5,Credible,Major (>20 km/h),rural,TH | 49 | secondary,0.0,157,157
MH,urban_secondary,secondary,High Risk,57.85624531249999,4,40.0,42.2875,0.5908801797544845,0.8076688796159999,0.0009,0.00030000000000000003,0.0017,36.666666666666664,-10.0,Low Credibility,No change needed,urban,MH | urban_secondary | secondary,0.0,158,158
TH,48,secondary,High Risk,55.0,7,84.28571428571429,70.35714285714286,0.05247462050575497,8.550360809999999,0.0006,0.0004,0.0013,50.0,36.666666666666664,Under-Speed,Investigate road condition,urban,TH | 48 | secondary,0.0,159,159
TH,90,secondary,Critical,85.04356060606061,3,40.0,63.333333333333336,0.7972248014111852,7.593331359999999,0.0006,0.0002,0.001,50.0,-10.0,Non-Credible,No change needed,urban,TH | 90 | secondary,0.0,160,160
TH,51,secondary,High Risk,55.642772746666665,15,80.2,60.877777778,0.0944847382330572,5.0625,0.0006,0.00030000000000000003,0.0012,53.333333333333336,16.666666666666668,Under-Speed,Investigate road condition,urban,TH | 51 | secondary,0.0,161,161
TH,43,secondary,High Risk,55.0,5,86.0,72.1,0.019143030618440453,8.95745041,0.0004,0.0002,0.0008,50.0,40.0,Under-Speed,Investigate road condition,urban,TH | 43 | secondary,0.0,162,162
TH,91,secondary,High Risk,58.21386373333333,3,73.33333333333333,88.16666666666667,0.3926550313776547,12.491983359999997,0.00030000000000000003,0.0001,0.0005,53.333333333333336,20.0,Credible,Major (>20 km/h),urban,TH | 91 | secondary,0.0,163,163
TH,58,secondary,High Risk,55.0,11,83.63636363636364,52.09090909090909,0.0,5.922408960000001,0.0001,0.0,0.0001,20.0,60.0,Under-Speed,Investigate road condition,urban,TH | 58 | secondary,0.0,164,164
TH,85,secondary,High Risk,55.0,3,83.33333333333333,49.666666666666664,0.0,3.224179360000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 85 | secondary,0.0,165,165
